segment# 	 segment 	 word 	 word_start 	 word_end 	 word_duration 	 word_confidence 	 file 
74 	 If you would take over Michael, Michael looked at him and at the craven figure of Benbow, 	 and 	 131.22 	 131.42 	 0.19999999999998863 	 0.873 	  Medical 
74 	 If you would take over Michael, Michael looked at him and at the craven figure of Benbow, 	 at 	 131.42 	 131.6 	 0.18000000000000682 	 0.902 	  Medical 
74 	 If you would take over Michael, Michael looked at him and at the craven figure of Benbow, 	 the 	 131.6 	 131.72 	 0.12000000000000455 	 0.993 	  Medical 
74 	 If you would take over Michael, Michael looked at him and at the craven figure of Benbow, 	 craven 	 131.72 	 132.02 	 0.30000000000001137 	 0.513 	  Medical 
74 	 If you would take over Michael, Michael looked at him and at the craven figure of Benbow, 	 figure 	 132.02 	 132.34 	 0.3199999999999932 	 0.991 	  Medical 
74 	 If you would take over Michael, Michael looked at him and at the craven figure of Benbow, 	 of 	 132.34 	 132.56 	 0.21999999999999886 	 0.982 	  Medical 
74 	 If you would take over Michael, Michael looked at him and at the craven figure of Benbow, 	 Benbow, 	 132.56 	 133.04 	 0.47999999999998977 	 0.572 	  Medical 
76 	 who drank and at the grave, uncertain faces of the two great specialists. 	 who 	 133.42 	 133.72 	 0.30000000000001137 	 0.982 	  Medical 
76 	 who drank and at the grave, uncertain faces of the two great specialists. 	 drank 	 133.72 	 134.1 	 0.37999999999999545 	 0.986 	  Medical 
76 	 who drank and at the grave, uncertain faces of the two great specialists. 	 and 	 134.1 	 134.62 	 0.5200000000000102 	 0.839 	  Medical 
76 	 who drank and at the grave, uncertain faces of the two great specialists. 	 at 	 134.62 	 134.8 	 0.18000000000000682 	 0.961 	  Medical 
76 	 who drank and at the grave, uncertain faces of the two great specialists. 	 the 	 134.8 	 134.94 	 0.13999999999998636 	 0.997 	  Medical 
76 	 who drank and at the grave, uncertain faces of the two great specialists. 	 grave, 	 134.94 	 135.48 	 0.539999999999992 	 0.962 	  Medical 
76 	 who drank and at the grave, uncertain faces of the two great specialists. 	 uncertain 	 135.8 	 136.22 	 0.4199999999999875 	 0.96 	  Medical 
76 	 who drank and at the grave, uncertain faces of the two great specialists. 	 faces 	 136.22 	 136.72 	 0.5 	 0.976 	  Medical 
76 	 who drank and at the grave, uncertain faces of the two great specialists. 	 of 	 136.72 	 136.96 	 0.2400000000000091 	 0.994 	  Medical 
76 	 who drank and at the grave, uncertain faces of the two great specialists. 	 the 	 136.96 	 137.12 	 0.1599999999999966 	 0.989 	  Medical 
76 	 who drank and at the grave, uncertain faces of the two great specialists. 	 two 	 137.12 	 137.3 	 0.18000000000000682 	 0.99 	  Medical 
76 	 who drank and at the grave, uncertain faces of the two great specialists. 	 great 	 137.3 	 137.56 	 0.2599999999999909 	 0.978 	  Medical 
76 	 who drank and at the grave, uncertain faces of the two great specialists. 	 specialists. 	 137.56 	 138.22 	 0.6599999999999966 	 0.965 	  Medical 
78 	 If you wish, he said, they slipped a white gown on him. 	 If 	 138.74 	 138.98 	 0.23999999999998067 	 0.995 	  Medical 
78 	 If you wish, he said, they slipped a white gown on him. 	 you 	 138.98 	 139.18 	 0.20000000000001705 	 0.998 	  Medical 
78 	 If you wish, he said, they slipped a white gown on him. 	 wish, 	 139.18 	 139.56 	 0.37999999999999545 	 0.992 	  Medical 
78 	 If you wish, he said, they slipped a white gown on him. 	 he 	 139.88 	 139.9 	 0.020000000000010232 	 0.991 	  Medical 
78 	 If you wish, he said, they slipped a white gown on him. 	 said, 	 139.9 	 140.16 	 0.2599999999999909 	 0.999 	  Medical 
78 	 If you wish, he said, they slipped a white gown on him. 	 they 	 140.54 	 140.72 	 0.18000000000000682 	 0.969 	  Medical 
78 	 If you wish, he said, they slipped a white gown on him. 	 slipped 	 140.72 	 140.98 	 0.2599999999999909 	 0.927 	  Medical 
78 	 If you wish, he said, they slipped a white gown on him. 	 a 	 140.98 	 141.2 	 0.21999999999999886 	 0.97 	  Medical 
78 	 If you wish, he said, they slipped a white gown on him. 	 white 	 141.2 	 141.4 	 0.20000000000001705 	 0.971 	  Medical 
78 	 If you wish, he said, they slipped a white gown on him. 	 gown 	 141.4 	 141.68 	 0.28000000000000114 	 0.982 	  Medical 
78 	 If you wish, he said, they slipped a white gown on him. 	 on 	 141.68 	 141.82 	 0.13999999999998636 	 0.996 	  Medical 
78 	 If you wish, he said, they slipped a white gown on him. 	 him. 	 141.82 	 142.34 	 0.5200000000000102 	 0.993 	  Medical 
80 	 He adjusted a mask and drew on thin gloves. 	 He 	 142.5 	 142.7 	 0.19999999999998863 	 0.705 	  Medical 
80 	 He adjusted a mask and drew on thin gloves. 	 adjusted 	 142.7 	 143.14 	 0.4399999999999977 	 0.971 	  Medical 
80 	 He adjusted a mask and drew on thin gloves. 	 a 	 143.14 	 143.34 	 0.20000000000001705 	 0.997 	  Medical 
80 	 He adjusted a mask and drew on thin gloves. 	 mask 	 143.34 	 143.68 	 0.3400000000000034 	 0.996 	  Medical 
80 	 He adjusted a mask and drew on thin gloves. 	 and 	 143.68 	 143.96 	 0.28000000000000114 	 0.995 	  Medical 
80 	 He adjusted a mask and drew on thin gloves. 	 drew 	 143.96 	 144.2 	 0.23999999999998067 	 0.997 	  Medical 
80 	 He adjusted a mask and drew on thin gloves. 	 on 	 144.2 	 144.5 	 0.30000000000001137 	 0.992 	  Medical 
80 	 He adjusted a mask and drew on thin gloves. 	 thin 	 144.5 	 144.72 	 0.21999999999999886 	 0.983 	  Medical 
80 	 He adjusted a mask and drew on thin gloves. 	 gloves. 	 144.72 	 145.18 	 0.46000000000000796 	 0.921 	  Medical 
82 	 He pushed his hand at him. 	 He 	 145.92 	 145.94 	 0.020000000000010232 	 0.413 	  Medical 
82 	 He pushed his hand at him. 	 pushed 	 145.94 	 146.06 	 0.12000000000000455 	 0.229 	  Medical 
82 	 He pushed his hand at him. 	 his 	 146.06 	 146.22 	 0.1599999999999966 	 0.959 	  Medical 
82 	 He pushed his hand at him. 	 hand 	 146.22 	 146.42 	 0.19999999999998863 	 0.947 	  Medical 
82 	 He pushed his hand at him. 	 at 	 146.42 	 146.58 	 0.160000000000025 	 0.888 	  Medical 
82 	 He pushed his hand at him. 	 him. 	 146.58 	 146.78 	 0.19999999999998863 	 0.997 	  Medical 
1 	 Perhaps this will refresh your memory. 	 Perhaps 	 0.78 	 1.2 	 0.41999999999999993 	 0.815 	  Trial 
1 	 Perhaps this will refresh your memory. 	 this 	 1.2 	 1.62 	 0.42000000000000015 	 0.973 	  Trial 
1 	 Perhaps this will refresh your memory. 	 will 	 1.62 	 1.82 	 0.19999999999999996 	 0.994 	  Trial 
1 	 Perhaps this will refresh your memory. 	 refresh 	 1.82 	 2.3 	 0.47999999999999976 	 0.974 	  Trial 
1 	 Perhaps this will refresh your memory. 	 your 	 2.3 	 2.56 	 0.26000000000000023 	 0.993 	  Trial 
1 	 Perhaps this will refresh your memory. 	 memory. 	 2.56 	 2.96 	 0.3999999999999999 	 0.994 	  Trial 
3 	 The district attorney suddenly thrust a heavy automatic at the quiet figure on the witness 	 The 	 3.46 	 3.58 	 0.1200000000000001 	 0.997 	  Trial 
3 	 The district attorney suddenly thrust a heavy automatic at the quiet figure on the witness 	 district 	 3.58 	 3.94 	 0.3599999999999999 	 0.56 	  Trial 
3 	 The district attorney suddenly thrust a heavy automatic at the quiet figure on the witness 	 attorney 	 3.94 	 4.38 	 0.43999999999999995 	 0.976 	  Trial 
3 	 The district attorney suddenly thrust a heavy automatic at the quiet figure on the witness 	 suddenly 	 4.38 	 4.9 	 0.5200000000000005 	 0.976 	  Trial 
3 	 The district attorney suddenly thrust a heavy automatic at the quiet figure on the witness 	 thrust 	 4.9 	 5.4 	 0.5 	 0.928 	  Trial 
3 	 The district attorney suddenly thrust a heavy automatic at the quiet figure on the witness 	 a 	 5.4 	 5.62 	 0.21999999999999975 	 0.957 	  Trial 
3 	 The district attorney suddenly thrust a heavy automatic at the quiet figure on the witness 	 heavy 	 5.62 	 5.86 	 0.2400000000000002 	 0.99 	  Trial 
3 	 The district attorney suddenly thrust a heavy automatic at the quiet figure on the witness 	 automatic 	 5.86 	 6.48 	 0.6200000000000001 	 0.933 	  Trial 
3 	 The district attorney suddenly thrust a heavy automatic at the quiet figure on the witness 	 at 	 6.48 	 6.78 	 0.2999999999999998 	 0.833 	  Trial 
3 	 The district attorney suddenly thrust a heavy automatic at the quiet figure on the witness 	 the 	 6.78 	 6.94 	 0.16000000000000014 	 0.974 	  Trial 
3 	 The district attorney suddenly thrust a heavy automatic at the quiet figure on the witness 	 quiet 	 6.94 	 7.22 	 0.27999999999999936 	 0.969 	  Trial 
3 	 The district attorney suddenly thrust a heavy automatic at the quiet figure on the witness 	 figure 	 7.22 	 7.6 	 0.3799999999999999 	 0.981 	  Trial 
3 	 The district attorney suddenly thrust a heavy automatic at the quiet figure on the witness 	 on 	 7.6 	 7.88 	 0.28000000000000025 	 0.976 	  Trial 
3 	 The district attorney suddenly thrust a heavy automatic at the quiet figure on the witness 	 the 	 7.88 	 7.96 	 0.08000000000000007 	 0.986 	  Trial 
3 	 The district attorney suddenly thrust a heavy automatic at the quiet figure on the witness 	 witness 	 7.96 	 8.26 	 0.2999999999999998 	 0.719 	  Trial 
4 	 stand. 	 stand. 	 8.26 	 8.74 	 0.4800000000000004 	 0.995 	  Trial 
6 	 Have you ever seen this before? 	 Have 	 9.18 	 9.4 	 0.22000000000000064 	 0.997 	  Trial 
6 	 Have you ever seen this before? 	 you 	 9.4 	 9.6 	 0.1999999999999993 	 0.998 	  Trial 
6 	 Have you ever seen this before? 	 ever 	 9.6 	 10 	 0.40000000000000036 	 0.994 	  Trial 
6 	 Have you ever seen this before? 	 seen 	 10 	 10.24 	 0.2400000000000002 	 0.999 	  Trial 
6 	 Have you ever seen this before? 	 this 	 10.24 	 10.46 	 0.22000000000000064 	 0.999 	  Trial 
6 	 Have you ever seen this before? 	 before? 	 10.46 	 11.04 	 0.5799999999999983 	 0.995 	  Trial 
8 	 Michael Smith took the gun and examined it expertly. 	 Michael 	 11.48 	 11.84 	 0.35999999999999943 	 0.973 	  Trial 
8 	 Michael Smith took the gun and examined it expertly. 	 Smith 	 11.84 	 12.26 	 0.41999999999999993 	 0.98 	  Trial 
8 	 Michael Smith took the gun and examined it expertly. 	 took 	 12.26 	 12.56 	 0.3000000000000007 	 0.995 	  Trial 
8 	 Michael Smith took the gun and examined it expertly. 	 the 	 12.56 	 12.74 	 0.17999999999999972 	 0.998 	  Trial 
8 	 Michael Smith took the gun and examined it expertly. 	 gun 	 12.74 	 13.04 	 0.29999999999999893 	 0.997 	  Trial 
8 	 Michael Smith took the gun and examined it expertly. 	 and 	 13.04 	 13.28 	 0.2400000000000002 	 0.983 	  Trial 
8 	 Michael Smith took the gun and examined it expertly. 	 examined 	 13.28 	 13.78 	 0.5 	 0.977 	  Trial 
8 	 Michael Smith took the gun and examined it expertly. 	 it 	 13.78 	 13.96 	 0.1800000000000015 	 0.999 	  Trial 
8 	 Michael Smith took the gun and examined it expertly. 	 expertly. 	 13.96 	 14.66 	 0.6999999999999993 	 0.912 	  Trial 
10 	 This is my Weblie Vickers 50.80. 	 This 	 15.34 	 15.58 	 0.2400000000000002 	 0.998 	  Trial 
10 	 This is my Weblie Vickers 50.80. 	 is 	 15.58 	 15.78 	 0.1999999999999993 	 0.995 	  Trial 
10 	 This is my Weblie Vickers 50.80. 	 my 	 15.78 	 15.94 	 0.16000000000000014 	 0.988 	  Trial 
10 	 This is my Weblie Vickers 50.80. 	 Weblie 	 15.94 	 16.24 	 0.29999999999999893 	 0.327 	  Trial 
10 	 This is my Weblie Vickers 50.80. 	 Vickers 	 16.24 	 16.6 	 0.360000000000003 	 0.605 	  Trial 
10 	 This is my Weblie Vickers 50.80. 	 50.80. 	 16.6 	 17.76 	 1.1600000000000001 	 0.845 	  Trial 
12 	 He said calmly. 	 He 	 18.4 	 18.6 	 0.20000000000000284 	 0.993 	  Trial 
12 	 He said calmly. 	 said 	 18.6 	 18.8 	 0.1999999999999993 	 0.999 	  Trial 
12 	 He said calmly. 	 calmly. 	 18.8 	 19.24 	 0.4399999999999977 	 0.91 	  Trial 
14 	 An excited buzz ran around the courtroom. 	 An 	 19.64 	 19.84 	 0.1999999999999993 	 0.977 	  Trial 
14 	 An excited buzz ran around the courtroom. 	 excited 	 19.84 	 20.22 	 0.379999999999999 	 0.924 	  Trial 
14 	 An excited buzz ran around the courtroom. 	 buzz 	 20.22 	 20.6 	 0.38000000000000256 	 0.983 	  Trial 
14 	 An excited buzz ran around the courtroom. 	 ran 	 20.6 	 20.94 	 0.33999999999999986 	 0.993 	  Trial 
14 	 An excited buzz ran around the courtroom. 	 around 	 20.94 	 21.28 	 0.33999999999999986 	 0.997 	  Trial 
14 	 An excited buzz ran around the courtroom. 	 the 	 21.28 	 21.46 	 0.17999999999999972 	 0.997 	  Trial 
14 	 An excited buzz ran around the courtroom. 	 courtroom. 	 21.46 	 21.86 	 0.3999999999999986 	 0.962 	  Trial 
16 	 The judge wrapped for order. 	 The 	 22.42 	 22.54 	 0.11999999999999744 	 0.993 	  Trial 
16 	 The judge wrapped for order. 	 judge 	 22.54 	 22.84 	 0.3000000000000007 	 0.967 	  Trial 
16 	 The judge wrapped for order. 	 wrapped 	 22.84 	 23.2 	 0.35999999999999943 	 0.683 	  Trial 
16 	 The judge wrapped for order. 	 for 	 23.2 	 23.4 	 0.1999999999999993 	 0.992 	  Trial 
16 	 The judge wrapped for order. 	 order. 	 23.4 	 23.76 	 0.360000000000003 	 0.982 	  Trial 
18 	 You are a crack shot with any sort of firearms I believe? 	 You 	 24.16 	 24.4 	 0.23999999999999844 	 0.871 	  Trial 
18 	 You are a crack shot with any sort of firearms I believe? 	 are 	 24.4 	 24.64 	 0.240000000000002 	 0.996 	  Trial 
18 	 You are a crack shot with any sort of firearms I believe? 	 a 	 24.64 	 24.78 	 0.14000000000000057 	 0.997 	  Trial 
18 	 You are a crack shot with any sort of firearms I believe? 	 crack 	 24.78 	 25.04 	 0.259999999999998 	 0.877 	  Trial 
18 	 You are a crack shot with any sort of firearms I believe? 	 shot 	 25.04 	 25.34 	 0.3000000000000007 	 0.758 	  Trial 
18 	 You are a crack shot with any sort of firearms I believe? 	 with 	 25.34 	 25.6 	 0.26000000000000156 	 0.996 	  Trial 
18 	 You are a crack shot with any sort of firearms I believe? 	 any 	 25.6 	 25.96 	 0.35999999999999943 	 0.997 	  Trial 
18 	 You are a crack shot with any sort of firearms I believe? 	 sort 	 25.96 	 26.12 	 0.16000000000000014 	 0.995 	  Trial 
18 	 You are a crack shot with any sort of firearms I believe? 	 of 	 26.12 	 26.34 	 0.21999999999999886 	 0.998 	  Trial 
18 	 You are a crack shot with any sort of firearms I believe? 	 firearms 	 26.34 	 26.74 	 0.3999999999999986 	 0.975 	  Trial 
18 	 You are a crack shot with any sort of firearms I believe? 	 I 	 26.74 	 27.1 	 0.360000000000003 	 0.704 	  Trial 
18 	 You are a crack shot with any sort of firearms I believe? 	 believe? 	 27.1 	 27.52 	 0.41999999999999815 	 0.974 	  Trial 
20 	 The district attorney, insinuatingly, objection, shouted Michael's attorney. 	 The 	 28.32 	 28.48 	 0.16000000000000014 	 0.208 	  Trial 
20 	 The district attorney, insinuatingly, objection, shouted Michael's attorney. 	 district 	 28.48 	 28.86 	 0.379999999999999 	 0.914 	  Trial 
20 	 The district attorney, insinuatingly, objection, shouted Michael's attorney. 	 attorney, 	 28.86 	 29.3 	 0.4400000000000013 	 0.992 	  Trial 
20 	 The district attorney, insinuatingly, objection, shouted Michael's attorney. 	 insinuatingly, 	 29.52 	 30.68 	 1.1600000000000001 	 0.858 	  Trial 
20 	 The district attorney, insinuatingly, objection, shouted Michael's attorney. 	 objection, 	 30.98 	 31.58 	 0.5999999999999979 	 0.897 	  Trial 
20 	 The district attorney, insinuatingly, objection, shouted Michael's attorney. 	 shouted 	 32.28 	 32.56 	 0.28000000000000114 	 0.933 	  Trial 
20 	 The district attorney, insinuatingly, objection, shouted Michael's attorney. 	 Michael's 	 32.56 	 33.2 	 0.6400000000000006 	 0.961 	  Trial 
20 	 The district attorney, insinuatingly, objection, shouted Michael's attorney. 	 attorney. 	 33.2 	 33.62 	 0.4199999999999946 	 0.972 	  Trial 
22 	 We have shown that the defendant could not have fired the shot. 	 We 	 34.12 	 34.32 	 0.20000000000000284 	 0.996 	  Trial 
22 	 We have shown that the defendant could not have fired the shot. 	 have 	 34.32 	 34.58 	 0.259999999999998 	 0.997 	  Trial 
22 	 We have shown that the defendant could not have fired the shot. 	 shown 	 34.58 	 34.94 	 0.35999999999999943 	 0.958 	  Trial 
22 	 We have shown that the defendant could not have fired the shot. 	 that 	 34.94 	 35.16 	 0.21999999999999886 	 0.994 	  Trial 
22 	 We have shown that the defendant could not have fired the shot. 	 the 	 35.16 	 35.26 	 0.10000000000000142 	 0.997 	  Trial 
22 	 We have shown that the defendant could not have fired the shot. 	 defendant 	 35.26 	 35.76 	 0.5 	 0.991 	  Trial 
22 	 We have shown that the defendant could not have fired the shot. 	 could 	 35.76 	 36.06 	 0.30000000000000426 	 0.991 	  Trial 
22 	 We have shown that the defendant could not have fired the shot. 	 not 	 36.06 	 36.28 	 0.21999999999999886 	 0.998 	  Trial 
22 	 We have shown that the defendant could not have fired the shot. 	 have 	 36.28 	 36.58 	 0.29999999999999716 	 0.997 	  Trial 
22 	 We have shown that the defendant could not have fired the shot. 	 fired 	 36.58 	 36.86 	 0.28000000000000114 	 0.986 	  Trial 
22 	 We have shown that the defendant could not have fired the shot. 	 the 	 36.86 	 37.1 	 0.240000000000002 	 0.997 	  Trial 
22 	 We have shown that the defendant could not have fired the shot. 	 shot. 	 37.1 	 37.48 	 0.37999999999999545 	 0.993 	  Trial 
24 	 We have shown that he wore his right arm in a sling on the night of the 14th of July. 	 We 	 39.22 	 39.36 	 0.14000000000000057 	 0.998 	  Trial 
24 	 We have shown that he wore his right arm in a sling on the night of the 14th of July. 	 have 	 39.36 	 39.62 	 0.259999999999998 	 0.998 	  Trial 
24 	 We have shown that he wore his right arm in a sling on the night of the 14th of July. 	 shown 	 39.62 	 39.92 	 0.30000000000000426 	 0.992 	  Trial 
24 	 We have shown that he wore his right arm in a sling on the night of the 14th of July. 	 that 	 39.92 	 40.06 	 0.14000000000000057 	 0.996 	  Trial 
24 	 We have shown that he wore his right arm in a sling on the night of the 14th of July. 	 he 	 40.06 	 40.3 	 0.23999999999999488 	 0.996 	  Trial 
24 	 We have shown that he wore his right arm in a sling on the night of the 14th of July. 	 wore 	 40.3 	 40.54 	 0.240000000000002 	 0.964 	  Trial 
24 	 We have shown that he wore his right arm in a sling on the night of the 14th of July. 	 his 	 40.54 	 40.78 	 0.240000000000002 	 0.998 	  Trial 
24 	 We have shown that he wore his right arm in a sling on the night of the 14th of July. 	 right 	 40.78 	 41.08 	 0.29999999999999716 	 0.991 	  Trial 
24 	 We have shown that he wore his right arm in a sling on the night of the 14th of July. 	 arm 	 41.08 	 41.34 	 0.2600000000000051 	 0.998 	  Trial 
24 	 We have shown that he wore his right arm in a sling on the night of the 14th of July. 	 in 	 41.34 	 41.64 	 0.29999999999999716 	 0.997 	  Trial 
24 	 We have shown that he wore his right arm in a sling on the night of the 14th of July. 	 a 	 41.64 	 41.78 	 0.14000000000000057 	 0.993 	  Trial 
24 	 We have shown that he wore his right arm in a sling on the night of the 14th of July. 	 sling 	 41.78 	 42.12 	 0.3399999999999963 	 0.973 	  Trial 
24 	 We have shown that he wore his right arm in a sling on the night of the 14th of July. 	 on 	 42.12 	 42.42 	 0.30000000000000426 	 0.994 	  Trial 
24 	 We have shown that he wore his right arm in a sling on the night of the 14th of July. 	 the 	 42.42 	 42.48 	 0.05999999999999517 	 0.995 	  Trial 
24 	 We have shown that he wore his right arm in a sling on the night of the 14th of July. 	 night 	 42.48 	 42.72 	 0.240000000000002 	 0.9 	  Trial 
24 	 We have shown that he wore his right arm in a sling on the night of the 14th of July. 	 of 	 42.72 	 43.02 	 0.30000000000000426 	 0.997 	  Trial 
24 	 We have shown that he wore his right arm in a sling on the night of the 14th of July. 	 the 	 43.02 	 43.1 	 0.0799999999999983 	 0.964 	  Trial 
24 	 We have shown that he wore his right arm in a sling on the night of the 14th of July. 	 14th 	 43.1 	 43.62 	 0.519999999999996 	 0.98 	  Trial 
24 	 We have shown that he wore his right arm in a sling on the night of the 14th of July. 	 of 	 43.62 	 43.72 	 0.10000000000000142 	 0.964 	  Trial 
24 	 We have shown that he wore his right arm in a sling on the night of the 14th of July. 	 July. 	 43.72 	 44.16 	 0.4399999999999977 	 0.945 	  Trial 
26 	 Michael Smith raised his hand briefly and the bickering attorneys were stilled. 	 Michael 	 44.62 	 44.96 	 0.3400000000000034 	 0.993 	  Trial 
26 	 Michael Smith raised his hand briefly and the bickering attorneys were stilled. 	 Smith 	 44.96 	 45.4 	 0.4399999999999977 	 0.994 	  Trial 
26 	 Michael Smith raised his hand briefly and the bickering attorneys were stilled. 	 raised 	 45.4 	 45.78 	 0.38000000000000256 	 0.911 	  Trial 
26 	 Michael Smith raised his hand briefly and the bickering attorneys were stilled. 	 his 	 45.78 	 46.08 	 0.29999999999999716 	 0.999 	  Trial 
26 	 Michael Smith raised his hand briefly and the bickering attorneys were stilled. 	 hand 	 46.08 	 46.34 	 0.2600000000000051 	 0.998 	  Trial 
26 	 Michael Smith raised his hand briefly and the bickering attorneys were stilled. 	 briefly 	 46.34 	 46.78 	 0.4399999999999977 	 0.984 	  Trial 
26 	 Michael Smith raised his hand briefly and the bickering attorneys were stilled. 	 and 	 46.78 	 47.18 	 0.3999999999999986 	 0.879 	  Trial 
26 	 Michael Smith raised his hand briefly and the bickering attorneys were stilled. 	 the 	 47.18 	 47.28 	 0.10000000000000142 	 0.996 	  Trial 
26 	 Michael Smith raised his hand briefly and the bickering attorneys were stilled. 	 bickering 	 47.28 	 47.62 	 0.3399999999999963 	 0.934 	  Trial 
26 	 Michael Smith raised his hand briefly and the bickering attorneys were stilled. 	 attorneys 	 47.62 	 48.04 	 0.4200000000000017 	 0.995 	  Trial 
26 	 Michael Smith raised his hand briefly and the bickering attorneys were stilled. 	 were 	 48.04 	 48.36 	 0.3200000000000003 	 0.996 	  Trial 
26 	 Michael Smith raised his hand briefly and the bickering attorneys were stilled. 	 stilled. 	 48.36 	 48.9 	 0.5399999999999991 	 0.843 	  Trial 
28 	 With any known make of gun, he said evenly. 	 With 	 49.14 	 49.42 	 0.28000000000000114 	 0.994 	  Trial 
28 	 With any known make of gun, he said evenly. 	 any 	 49.42 	 49.64 	 0.21999999999999886 	 0.994 	  Trial 
28 	 With any known make of gun, he said evenly. 	 known 	 49.64 	 49.92 	 0.28000000000000114 	 0.939 	  Trial 
28 	 With any known make of gun, he said evenly. 	 make 	 49.92 	 50.1 	 0.17999999999999972 	 0.746 	  Trial 
28 	 With any known make of gun, he said evenly. 	 of 	 50.1 	 50.32 	 0.21999999999999886 	 0.94 	  Trial 
28 	 With any known make of gun, he said evenly. 	 gun, 	 50.32 	 50.7 	 0.38000000000000256 	 0.986 	  Trial 
28 	 With any known make of gun, he said evenly. 	 he 	 51.16 	 51.24 	 0.0800000000000054 	 0.994 	  Trial 
28 	 With any known make of gun, he said evenly. 	 said 	 51.24 	 51.44 	 0.19999999999999574 	 0.999 	  Trial 
28 	 With any known make of gun, he said evenly. 	 evenly. 	 51.44 	 51.88 	 0.44000000000000483 	 0.782 	  Trial 
30 	 I could have killed Gregory Fitzhurst at 300 feet with my left hand. 	 I 	 52.56 	 52.76 	 0.19999999999999574 	 0.86 	  Trial 
30 	 I could have killed Gregory Fitzhurst at 300 feet with my left hand. 	 could 	 52.76 	 52.9 	 0.14000000000000057 	 0.994 	  Trial 
30 	 I could have killed Gregory Fitzhurst at 300 feet with my left hand. 	 have 	 52.9 	 53.08 	 0.17999999999999972 	 0.929 	  Trial 
30 	 I could have killed Gregory Fitzhurst at 300 feet with my left hand. 	 killed 	 53.08 	 53.32 	 0.240000000000002 	 0.99 	  Trial 
30 	 I could have killed Gregory Fitzhurst at 300 feet with my left hand. 	 Gregory 	 53.32 	 53.72 	 0.3999999999999986 	 0.99 	  Trial 
30 	 I could have killed Gregory Fitzhurst at 300 feet with my left hand. 	 Fitzhurst 	 53.72 	 54.42 	 0.7000000000000028 	 0.938 	  Trial 
30 	 I could have killed Gregory Fitzhurst at 300 feet with my left hand. 	 at 	 54.42 	 54.58 	 0.1599999999999966 	 0.995 	  Trial 
30 	 I could have killed Gregory Fitzhurst at 300 feet with my left hand. 	 300 	 54.58 	 55 	 0.4200000000000017 	 0.886 	  Trial 
30 	 I could have killed Gregory Fitzhurst at 300 feet with my left hand. 	 feet 	 55 	 55.42 	 0.4200000000000017 	 0.986 	  Trial 
30 	 I could have killed Gregory Fitzhurst at 300 feet with my left hand. 	 with 	 55.42 	 55.62 	 0.19999999999999574 	 0.996 	  Trial 
30 	 I could have killed Gregory Fitzhurst at 300 feet with my left hand. 	 my 	 55.62 	 55.84 	 0.22000000000000597 	 0.997 	  Trial 
30 	 I could have killed Gregory Fitzhurst at 300 feet with my left hand. 	 left 	 55.84 	 56.08 	 0.23999999999999488 	 0.996 	  Trial 
30 	 I could have killed Gregory Fitzhurst at 300 feet with my left hand. 	 hand. 	 56.08 	 56.46 	 0.38000000000000256 	 0.988 	  Trial 
32 	 And ammonium broke loose in the courtroom. 	 And 	 57 	 57.1 	 0.10000000000000142 	 0.567 	  Trial 
32 	 And ammonium broke loose in the courtroom. 	 ammonium 	 57.1 	 57.62 	 0.519999999999996 	 0.928 	  Trial 
32 	 And ammonium broke loose in the courtroom. 	 broke 	 57.62 	 58 	 0.38000000000000256 	 0.977 	  Trial 
32 	 And ammonium broke loose in the courtroom. 	 loose 	 58 	 58.34 	 0.3400000000000034 	 0.978 	  Trial 
32 	 And ammonium broke loose in the courtroom. 	 in 	 58.34 	 58.52 	 0.17999999999999972 	 0.996 	  Trial 
32 	 And ammonium broke loose in the courtroom. 	 the 	 58.52 	 58.68 	 0.1599999999999966 	 0.998 	  Trial 
32 	 And ammonium broke loose in the courtroom. 	 courtroom. 	 58.68 	 59.12 	 0.4399999999999977 	 0.971 	  Trial 
34 	 A woman's scream rose above the bedlam and suddenly a lovely dark-haired girl was in Michael 	 A 	 59.58 	 59.8 	 0.21999999999999886 	 0.996 	  Trial 
34 	 A woman's scream rose above the bedlam and suddenly a lovely dark-haired girl was in Michael 	 woman's 	 59.8 	 60.18 	 0.38000000000000256 	 0.869 	  Trial 
34 	 A woman's scream rose above the bedlam and suddenly a lovely dark-haired girl was in Michael 	 scream 	 60.18 	 60.44 	 0.259999999999998 	 0.905 	  Trial 
34 	 A woman's scream rose above the bedlam and suddenly a lovely dark-haired girl was in Michael 	 rose 	 60.44 	 60.82 	 0.38000000000000256 	 0.981 	  Trial 
34 	 A woman's scream rose above the bedlam and suddenly a lovely dark-haired girl was in Michael 	 above 	 60.82 	 61.12 	 0.29999999999999716 	 1.0 	  Trial 
34 	 A woman's scream rose above the bedlam and suddenly a lovely dark-haired girl was in Michael 	 the 	 61.12 	 61.28 	 0.1600000000000037 	 0.998 	  Trial 
34 	 A woman's scream rose above the bedlam and suddenly a lovely dark-haired girl was in Michael 	 bedlam 	 61.28 	 61.68 	 0.3999999999999986 	 0.871 	  Trial 
34 	 A woman's scream rose above the bedlam and suddenly a lovely dark-haired girl was in Michael 	 and 	 61.68 	 61.98 	 0.29999999999999716 	 0.897 	  Trial 
34 	 A woman's scream rose above the bedlam and suddenly a lovely dark-haired girl was in Michael 	 suddenly 	 61.98 	 62.34 	 0.36000000000000654 	 0.994 	  Trial 
